11,,,,,,
40,,,,,,
40,,,,,,
40,,,,,,
40,,,,,,
40,,,,,,
40,,,,,,
40,,,,,,
40,,,,,,
40,,,,,,
40,,,,,,
40,,,,,,
253,15,309,,,,
2,1,2,16,14,321,-30
2,1,2,16,10,1137,65
2,1,2,16,6,431,-40
1,1,3,16,9,639,0
0,1,3,16,9,552,45
0,1,3,16,9,731,-45
2,1,4,16,11,639,0
2,1,4,16,11,594,15
2,1,4,16,11,549,15
2,1,4,16,11,505,25
2,1,4,16,11,460,25
2,1,4,16,11,415,25
2,1,4,16,11,370,30
2,1,4,16,11,325,30
2,1,4,16,11,278,30
2,1,4,16,11,685,-15
2,1,4,16,11,728,-15
2,1,4,16,11,774,-25
2,1,4,16,11,820,-25
2,1,4,16,11,865,-25
2,1,4,16,11,910,-30
2,1,4,16,11,955,-30
2,1,4,16,11,999,-30
0,2,1,16,12,440,-10
0,2,1,16,8,337,-10
2,2,1,16,9,519,5
2,2,1,16,5,501,15
0,2,1,16,4,969,45
0,2,1,16,3,732,-30
2,2,1,16,7,871,35
2,2,1,16,14,645,-25
0,2,1,16,10,956,40
2,2,2,16,13,525,25
2,2,2,16,8,511,-25
2,2,2,16,7,389,-35
0,2,2,16,12,327,-30
2,2,2,16,9,657,-10
2,2,2,16,2,701,40
0,2,2,16,8,894,10
0,2,3,16,11,375,-15
0,2,3,16,12,882,15
2,2,3,16,14,690,0
2,2,3,16,7,728,20
2,2,3,16,3,684,-30
2,2,3,16,2,501,-50
2,2,3,16,15,400,-25
0,2,3,16,5,559,20
0,2,3,16,15,900,15
0,2,4,16,13,508,-35
0,2,4,16,7,491,-35
0,2,4,16,3,396,10
0,2,4,16,13,672,20
0,2,4,16,4,677,15
0,2,4,16,7,943,-20
2,2,4,16,12,384,-40
2,2,4,16,9,494,-40
2,2,4,16,12,873,45
2,2,4,16,8,804,-5
2,2,4,16,3,734,-20
2,2,4,16,2,529,10
2,3,1,16,13,497,-20
2,3,1,16,7,466,5
2,3,1,16,2,415,-45
2,3,1,16,6,704,-15
2,3,1,16,8,889,20
0,3,1,16,15,408,5
0,3,1,16,7,305,-30
0,3,1,16,5,535,10
0,3,1,16,10,664,-20
0,3,1,16,2,781,20
0,3,1,16,7,986,-10
2,6,1,16,10,639,0
2,6,1,16,10,595,15
2,6,1,16,10,550,15
2,6,1,16,10,504,25
2,6,1,16,10,460,25
2,6,1,16,10,414,25
2,6,1,16,10,369,30
2,6,1,16,10,324,30
2,6,1,16,10,279,30
2,6,1,16,10,685,-15
2,6,1,16,10,730,-15
2,6,1,16,10,775,-25
2,6,1,16,10,820,-25
2,6,1,16,10,865,-25
2,6,1,16,10,909,-30
2,6,1,16,10,955,-30
2,6,1,16,10,1000,-30
2,5,4,16,7,371,0
2,5,4,16,9,896,0
2,5,4,16,13,784,0
2,5,4,16,14,651,0
2,3,2,16,15,316,-30
2,3,2,16,13,390,-35
0,3,2,16,15,632,-10
0,3,2,16,10,549,-10
0,3,2,16,7,408,-10
2,3,2,16,7,888,45
2,3,2,16,12,975,30
2,3,2,16,5,609,30
0,3,3,16,14,459,0
0,3,3,16,9,344,-40
2,3,3,16,15,943,15
2,3,3,16,13,796,30
2,3,3,16,6,930,40
2,3,3,16,5,441,-30
1,3,3,16,8,818,35
0,3,3,16,4,863,45
2,3,4,16,6,352,-10
2,3,4,16,5,430,-10
0,3,4,16,4,506,-10
0,3,4,16,3,723,-10
2,3,4,16,3,570,-10
2,3,4,16,3,640,-10
1,3,4,16,6,573,-10
2,3,4,16,15,436,10
2,3,4,16,12,387,10
0,3,4,16,13,575,10
0,3,4,16,15,883,-10
0,3,4,16,13,926,-10
0,3,4,16,10,827,-15
0,3,4,16,11,675,-15
2,3,4,16,12,786,-15
0,4,1,16,15,342,0
2,4,1,16,3,373,0
2,4,1,16,9,639,0
0,4,1,16,6,665,0
1,4,1,16,11,605,0
0,4,1,16,3,957,0
2,4,1,16,15,815,0
2,4,2,16,14,462,-15
2,4,2,16,11,574,15
2,4,2,16,8,685,-10
0,4,2,16,10,438,-15
0,4,2,16,5,644,-10
0,4,2,16,12,704,-15
0,4,2,16,11,850,15
0,4,2,16,8,543,10
2,4,2,16,15,760,-10
2,4,2,16,13,618,10
2,4,2,16,4,508,-40
0,4,3,16,14,1579,0
0,4,3,16,15,390,-30
2,4,3,16,11,367,-20
2,4,3,16,12,653,-10
2,4,3,16,11,740,10
2,4,3,16,5,929,35
2,4,3,16,4,659,15
2,4,3,16,2,950,15
2,4,3,16,5,1137,35
0,4,3,16,7,692,15
0,4,3,16,9,572,-15
1,4,3,16,13,536,-10
0,4,3,16,8,878,15
0,4,4,16,13,409,-5
0,4,4,16,14,756,0
2,4,4,16,9,619,15
2,4,4,16,10,828,0
2,4,4,16,5,494,0
2,4,4,16,11,516,-25
2,4,4,16,8,883,0
2,4,4,16,16,706,0
2,4,4,16,10,980,-5
0,4,4,16,9,386,10
0,4,4,16,5,786,5
0,4,4,16,4,669,25
0,4,4,16,12,632,35
0,4,4,16,9,588,-35
0,4,4,16,15,872,30
2,5,1,16,15,505,10
2,5,1,16,15,349,10
2,5,1,16,11,343,10
2,5,1,16,11,524,15
0,5,1,16,9,698,-15
0,5,1,16,7,579,-15
0,5,1,16,5,716,-15
2,5,1,16,14,853,5
2,5,1,16,13,586,5
2,5,1,16,2,493,-5
0,5,1,16,6,383,-5
0,5,1,16,2,770,-5
0,5,1,16,9,942,5
2,5,2,16,15,488,0
2,5,2,16,15,454,0
2,5,2,16,14,453,0
2,5,2,16,14,491,0
2,5,2,16,14,523,0
2,5,2,16,15,524,0
2,5,2,16,12,720,0
2,5,2,16,11,720,0
2,5,2,16,11,759,0
2,5,2,16,12,764,0
2,5,2,16,12,803,0
2,5,2,16,11,801,0
0,5,2,16,14,968,35
0,5,2,16,14,636,-15
0,5,2,16,8,408,-20
0,5,2,16,14,378,20
0,5,2,16,10,1104,50
2,5,2,16,7,552,0
2,5,2,16,6,550,0
2,5,2,16,6,591,0
2,5,2,16,7,623,0
2,5,2,16,6,623,0
2,5,2,16,7,589,0
0,5,2,16,4,997,45
0,5,2,16,7,863,25
0,5,2,16,5,241,-65
1,5,2,16,10,147,-50
2,5,3,16,11,507,15
2,5,3,16,9,592,20
2,5,3,16,7,592,-10
2,5,3,16,7,686,-35
2,5,3,16,6,828,-25
2,5,3,16,9,685,10
2,5,3,16,11,747,20
2,5,3,16,13,790,30
2,5,3,16,14,911,40
2,5,3,16,14,1079,50
2,5,3,16,4,939,-15
2,5,3,16,1,1007,-5
2,5,3,16,2,304,-25
2,5,3,16,16,408,5
2,5,3,16,13,449,10
2,5,3,16,3,438,-20
2,5,3,16,5,542,-15
2,5,3,16,3,201,-40
2,11,1,16,11,642,0
2,11,1,16,11,595,15
2,11,1,16,11,549,15
2,11,1,16,11,505,25
2,11,1,16,11,459,25
2,11,1,16,11,414,25
2,11,1,16,11,370,25
2,11,1,16,11,323,25
2,11,1,16,11,278,25
2,11,1,16,11,685,-15
2,11,1,16,11,729,-15
2,11,1,16,11,773,-30
2,11,1,16,11,819,-30
2,11,1,16,11,861,-30
2,11,1,16,11,910,-35
2,11,1,16,11,954,-35
2,11,1,16,11,1000,-35
2,10,4,16,6,371,0
2,10,4,16,13,651,0
2,10,4,16,8,898,0
2,10,4,16,12,784,0
1,10,3,16,10,641,0
2,10,3,16,7,639,0
2,10,3,16,10,596,15
2,10,3,16,10,550,15
2,10,3,16,10,505,25
2,10,3,16,10,461,25
2,10,3,16,10,416,25
2,10,3,16,10,371,30
2,10,3,16,10,326,30
2,10,3,16,10,279,30
2,10,3,16,10,684,-15
2,10,3,16,10,730,-15
2,10,3,16,10,775,-25
2,10,3,16,10,820,-25
2,10,3,16,10,865,-25
2,10,3,16,10,911,-30
2,10,3,16,10,954,-30
2,10,3,16,10,999,-30
2,10,3,16,7,684,0
2,10,3,16,7,732,0
2,10,3,16,7,774,0
2,10,3,16,7,819,0
2,10,3,16,7,864,0
2,10,3,16,7,909,0
2,10,3,16,7,954,0
2,10,3,16,7,1000,0
2,10,3,16,7,594,0
2,10,3,16,7,549,0
2,10,3,16,7,506,0
2,10,3,16,7,460,0
2,10,3,16,7,415,0
2,10,3,16,7,370,0
2,10,3,16,7,327,0
2,10,3,16,7,276,0
2,6,2,16,4,370,5
2,6,2,16,9,466,5
2,6,2,16,4,980,15
2,6,2,16,12,956,-5
2,6,2,16,11,297,-50
2,6,2,16,7,638,25
2,6,2,16,4,792,40
0,6,2,16,12,653,0
0,6,2,16,8,972,25
0,6,2,16,10,836,10
0,6,2,16,6,336,-20
0,6,2,16,15,556,20
2,6,3,16,15,478,5
2,6,3,16,12,332,-10
2,6,3,16,2,832,5
2,6,3,16,6,451,5
2,6,3,16,13,697,-15
2,6,3,16,10,463,-35
2,6,3,16,3,780,-5
2,6,3,16,9,679,15
0,6,3,16,6,793,20
0,6,3,16,5,945,25
0,6,3,16,3,583,20
0,6,3,16,10,959,25
1,6,3,16,12,523,-20
1,3,1,16,12,822,25
1,2,2,16,11,583,-30
2,6,4,16,3,404,-30
2,6,4,16,2,765,20
2,6,4,16,5,969,15
2,6,4,16,9,861,15
2,6,4,16,13,480,-25
2,6,4,16,12,707,15
2,6,4,16,11,716,-25
0,6,4,16,5,514,20
0,6,4,16,6,408,-20
0,6,4,16,10,582,-5
0,6,4,16,8,687,5
0,7,1,16,12,447,0
0,7,1,16,5,370,-20
0,7,1,16,2,488,-15
0,7,1,16,3,834,15
2,7,1,16,9,489,-35
2,7,1,16,9,736,15
2,7,1,16,12,800,5
