14,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
772,16,5366
2,1,2,16,12,479,10
2,1,2,16,13,435,10
2,1,2,16,11,424,10
2,1,2,16,12,394,10
2,1,2,16,10,551,-10
2,1,2,16,10,636,-10
2,1,2,16,11,598,-10
2,1,2,16,9,595,-10
2,1,2,16,7,374,-10
2,1,2,16,7,467,-10
2,1,2,16,8,426,-10
2,1,2,16,6,420,-10
2,1,2,16,7,797,10
2,1,2,16,7,865,10
2,1,2,16,8,836,10
2,1,2,16,6,832,10
2,1,2,16,10,892,5
2,1,2,16,10,966,5
2,1,2,16,11,934,5
2,1,2,16,9,930,5
2,1,2,16,12,738,10
2,1,2,16,13,774,10
2,1,2,16,11,778,10
2,1,2,16,3,908,10
2,1,2,16,3,992,10
2,1,2,16,4,953,10
2,1,2,16,2,950,10
2,1,2,16,3,689,-10
2,1,2,16,3,776,-10
2,1,2,16,4,738,-10
2,1,2,16,2,733,-10
2,1,2,16,4,544,10
2,1,2,16,4,633,10
2,1,2,16,5,591,10
2,1,2,16,3,954,10
2,1,2,16,16,372,0
2,1,2,16,16,459,0
2,1,3,16,1,424,0
2,1,2,16,15,417,0
2,1,3,16,2,594,-10
2,1,3,16,2,688,-10
2,1,3,16,3,638,-10
2,1,3,16,1,642,-10
2,1,2,16,14,641,10
2,1,2,16,15,680,10
2,1,2,16,14,726,10
2,1,2,16,13,686,10
2,1,3,16,2,895,15
2,1,3,16,2,978,15
2,1,3,16,3,940,15
2,1,3,16,1,939,15
2,1,2,16,15,895,-10
2,1,2,16,15,964,-10
2,1,2,16,16,928,-10
2,1,2,16,14,931,-10
2,1,3,16,1,771,5
2,1,3,16,1,857,5
2,1,3,16,2,818,5
2,1,2,16,16,820,5
2,1,3,16,6,548,0
2,1,3,16,7,511,0
2,1,3,16,5,509,0
2,1,3,16,5,283,0
2,1,3,16,5,366,0
2,1,3,16,6,325,0
2,1,3,16,4,332,0
0,1,3,16,5,324,0
0,1,3,16,6,510,0
0,1,2,16,15,273,0
0,1,2,16,14,276,0
0,1,2,16,13,275,0
0,1,2,16,12,269,0
0,1,2,16,11,276,0
2,1,2,16,9,993,0
2,1,2,16,8,997,0
2,1,2,16,7,992,0
2,1,2,16,6,992,0
2,1,3,16,2,635,-10
2,1,3,16,1,824,5
2,1,2,16,15,929,0
2,1,3,16,2,937,15
2,1,3,16,9,408,0
2,1,3,16,11,487,0
2,1,3,16,13,557,0
2,1,3,16,12,771,0
2,1,3,16,13,824,0
2,1,3,16,14,869,0
2,1,4,16,1,865,0
2,1,4,16,1,919,0
2,1,4,16,2,916,0
2,1,4,16,2,975,0
2,1,4,16,4,961,0
2,1,4,16,5,860,0
2,1,4,16,6,911,0
2,1,4,16,5,921,0
2,1,4,16,6,959,0
2,1,4,16,5,960,0
2,1,3,16,12,677,0
2,1,3,16,14,329,0
2,1,4,16,2,469,0
2,1,4,16,4,551,0
2,1,4,16,3,642,0
2,1,4,16,2,692,0
2,1,4,16,2,726,0
2,1,4,16,3,732,0
2,1,4,16,3,767,0
2,1,4,16,4,772,0
2,1,4,16,4,806,0
2,1,4,16,5,810,0
2,1,4,16,5,681,0
2,1,4,16,6,688,0
2,1,4,16,6,760,0
2,1,4,16,5,757,0
2,1,3,16,7,675,10
2,1,3,16,7,732,10
2,1,3,16,7,787,10
2,1,3,16,6,732,10
2,1,3,16,8,736,10
0,1,4,16,11,925,5
0,1,4,16,9,900,5
0,1,4,16,15,919,0
0,1,4,16,15,1000,0
2,1,4,16,14,327,0
2,1,4,16,14,495,0
2,1,4,16,15,463,0
2,1,4,16,16,517,0
2,2,1,16,1,597,0
2,2,1,16,3,554,0
2,2,1,16,3,472,0
2,2,1,16,1,461,0
2,1,4,16,10,474,0
2,1,4,16,8,407,0
2,1,4,16,7,320,0
2,1,4,16,9,569,0
2,1,4,16,8,591,0
2,1,4,16,6,588,0
2,1,4,16,7,661,0
0,1,4,16,5,282,0
0,1,4,16,4,279,0
0,1,4,16,3,277,0
0,1,4,16,2,277,0
2,1,4,16,4,371,0
2,1,4,16,3,368,0
2,1,4,16,2,367,0
2,1,4,16,1,363,0
2,2,1,16,2,278,0
2,2,1,16,1,278,0
2,1,4,16,16,278,0
0,2,1,16,7,278,-5
0,2,1,16,8,315,-5
0,2,1,16,9,360,-5
0,2,1,16,10,392,-5
0,2,1,16,11,436,-5
2,2,1,16,5,328,0
2,2,1,16,6,366,0
2,2,1,16,7,411,0
2,2,1,16,8,459,0
2,2,1,16,9,505,0
2,2,1,16,10,548,0
2,2,1,16,15,596,0
2,2,1,16,15,666,0
2,2,1,16,16,689,0
2,2,1,16,16,773,0
2,2,1,16,15,818,0
