11,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
40,
983,16,1973
2,1,2,16,7,283,20
2,1,2,16,7,366,20
2,1,2,16,7,322,20
2,1,2,16,7,411,15
2,1,2,16,7,463,15
2,1,2,16,7,503,15
2,1,2,16,7,557,10
2,1,2,16,7,607,10
2,1,2,16,7,643,0
2,1,2,16,7,686,-10
2,1,2,16,7,739,-10
2,1,2,16,7,781,-15
2,1,2,16,7,819,-15
2,1,2,16,7,872,-15
2,1,2,16,7,915,-20
2,1,2,16,7,955,-20
2,1,2,16,7,1001,-20
0,1,3,16,1,379,0
0,1,3,16,6,383,0
0,1,3,16,10,398,0
0,1,3,16,10,710,0
0,1,3,16,8,757,0
0,1,3,16,3,724,0
0,1,3,16,1,769,0
0,1,3,16,11,770,0
0,1,3,16,12,823,0
0,1,3,16,13,887,0
0,1,3,16,11,881,0
0,1,3,16,11,954,0
0,1,3,16,15,946,0
0,1,3,16,8,913,0
0,1,3,16,6,947,0
0,1,3,16,14,684,0
0,1,3,16,16,529,0
0,1,3,16,16,603,0
0,1,3,16,15,649,0
0,1,3,16,16,702,0
2,1,3,16,4,543,10
2,1,3,16,6,576,10
2,1,3,16,7,598,10
2,1,3,16,8,633,10
2,1,3,16,5,503,10
2,1,3,16,6,499,10
2,1,3,16,3,501,10
2,1,3,16,3,598,15
2,1,3,16,4,672,15
2,1,3,16,16,342,-20
2,1,3,16,15,378,-20
2,1,3,16,14,411,-20
2,1,3,16,13,461,-20
2,1,3,16,12,505,-20
2,1,4,16,9,446,0
2,1,4,16,7,429,0
2,1,4,16,4,417,0
2,1,4,16,6,678,0
2,1,4,16,3,684,0
2,1,4,16,10,737,0
2,1,4,16,9,770,0
2,1,4,16,11,799,0
2,1,4,16,11,879,0
2,1,4,16,12,956,0
2,1,4,16,15,945,0
2,1,4,16,13,891,0
2,1,4,16,12,997,0
2,1,4,16,9,946,0
2,1,4,16,7,955,0
2,1,4,16,13,730,0
2,1,4,16,15,662,0
2,1,4,16,16,637,0
0,1,4,16,13,329,-20
0,1,4,16,11,532,-20
0,1,4,16,7,583,-20
0,1,4,16,9,309,-25
0,1,4,16,7,322,-20
0,1,4,16,5,357,10
0,1,4,16,5,918,20
0,1,4,16,6,820,15
0,1,4,16,2,904,20
2,1,4,16,5,418,0
2,1,4,16,6,416,0
2,1,4,16,8,435,0
2,1,4,16,9,482,0
2,1,4,16,9,517,0
2,1,4,16,9,564,0
2,1,4,16,9,596,0
2,1,4,16,9,629,0
2,1,4,16,8,653,0
2,1,4,16,7,678,0
2,1,4,16,5,685,0
2,1,4,16,4,686,0
2,1,4,16,9,681,0
2,1,4,16,10,706,0
2,1,4,16,11,735,0
2,1,4,16,12,746,0
2,1,4,16,8,828,0
2,1,4,16,14,715,0
0,2,1,16,7,325,0
0,2,1,16,11,374,0
0,2,1,16,11,652,0
0,2,1,16,10,682,0
0,2,1,16,5,636,0
0,2,1,16,4,687,0
0,2,1,16,3,672,0
0,2,1,16,12,708,0
0,2,1,16,14,610,0
0,2,1,16,15,647,0
0,2,1,16,14,821,0
0,2,1,16,15,874,0
0,2,1,16,16,913,0
0,2,1,16,12,903,0
